measure_id,anchor_id,dst_ip,init_time,latency_m1,latency_m2,latency_m3,latency_m4,latitude,longitude
45.83.105.192_2024-07-25 10:12:39,1864,45.83.105.192,2024-07-25 10:12:39,4.5592,32.181,30.5042,23.2344,49.4521018,11.0766654
77.214.52.102_2024-07-25 10:13:38,779,77.214.52.102,2024-07-25 10:13:38,17.6802,35.8382,44.533,36.1824,57.022937,9.8971509
185.144.72.8_2024-07-25 10:14:32,3067,185.144.72.8,2024-07-25 10:14:32,14.5732,34.3172,39.1476,32.9766,46.4827008,11.3311769
192.44.83.3_2024-07-25 10:27:53,2303,192.44.83.3,2024-07-25 10:27:53,16.8302,27.2716,39.5504,33.6466,49.57384,11.02773
89.116.135.200_2024-07-25 10:32:02,3449,89.116.135.200,2024-07-25 10:32:02,5.6238,24.6464,27.6636,22.7264,49.5047683,6.1127634
46.29.176.71_2024-07-25 10:34:06,1219,46.29.176.71,2024-07-25 10:34:06,5.241,22.2638,25.3434,22.0462,49.5051956,6.113479
85.93.215.82_2024-07-25 10:35:10,2822,85.93.215.82,2024-07-25 10:35:10,6.2144,24.209,27.8482,24.7236,49.5845783,6.2256543
185.119.90.181_2024-07-25 10:39:13,3507,185.119.90.181,2024-07-25 10:39:13,20.8356,44.4902,45.639,47.1546,44.8112911,20.3987228
160.99.1.254_2024-07-25 10:40:42,3417,160.99.1.254,2024-07-25 10:40:42,34.2594,52.4396,56.9168,51.7736,43.322965,21.893277
82.98.65.254_2024-07-25 10:42:16,2894,82.98.65.254,2024-07-25 10:42:16,2.1856,23.1348,26.079,18.971,50.096109,8.6284112
46.101.130.201_2024-07-25 10:43:15,2736,46.101.130.201,2024-07-25 10:43:15,2.2004,26.344,25.7526,19.0242,50.12007,8.73561
83.243.44.55_2024-07-25 10:46:00,1407,83.243.44.55,2024-07-25 10:46:00,2.5294,22.857,26.996,19.6174,50.1398082,8.7431943
141.98.136.85_2024-07-25 10:46:34,2877,141.98.136.85,2024-07-25 10:46:34,2.5642,21.2804,25.9506,20.5934,50.1396084,8.7433378
194.50.92.201_2024-07-25 10:47:28,1865,194.50.92.201,2024-07-25 10:47:28,2.4576,20.7584,27.0654,20.8526,50.139593,8.7429433
195.16.81.9_2024-07-25 10:48:22,1509,195.16.81.9,2024-07-25 10:48:22,13.0586,31.1922,42.0302,29.2512,51.3954727,12.3988051
51.89.117.81_2024-07-25 10:49:16,2062,51.89.117.81,2024-07-25 10:49:16,2.9508,30.1914,27.0062,20.0418,50.3986005,8.0795783
188.94.96.182_2024-07-25 10:53:16,3393,188.94.96.182,2024-07-25 10:53:16,3.121,26.0964,27.286,20.4108,49.4864026,8.4211817
141.44.3.252_2024-07-25 10:54:10,1242,141.44.3.252,2024-07-25 10:54:10,17.015,30.8622,41.7942,42.0184,52.1402053,11.6441991
129.143.66.65_2024-07-25 10:55:19,2024,129.143.66.65,2024-07-25 10:55:19,5.601,28.0292,29.5132,22.4244,48.7457001,9.1070098
85.187.20.236_2024-07-25 10:56:18,1419,85.187.20.236,2024-07-25 10:56:18,28.6384,50.058,53.6174,42.984,42.668544,23.395407
31.172.2.249_2024-07-25 10:57:27,1300,31.172.2.249,2024-07-25 10:57:27,16.5362,27.2304,40.3636,28.639,51.188264,6.867753
193.171.255.2_2024-07-25 10:59:15,335,193.171.255.2,2024-07-25 10:59:15,12.5422,33.9314,35.6378,21.3246,48.2081743,16.3738189
92.60.13.86_2024-07-25 11:00:25,1112,92.60.13.86,2024-07-25 11:00:25,12.7142,37.0028,36.705,31.2662,48.2102659,16.3784865
91.234.194.103_2024-07-25 11:06:28,2957,91.234.194.103,2024-07-25 11:06:28,15.5432,21.801,22.0694,30.7592,48.7039237,6.1409437
5.62.127.14_2024-07-25 11:08:41,1848,5.62.127.14,2024-07-25 11:08:41,27.907,18.6966,42.1956,32.8136,51.427755,-0.97925
195.80.157.38_2024-07-25 11:10:20,2753,195.80.157.38,2024-07-25 11:10:20,10.4064,16.9488,17.1204,27.302,48.9280308,2.3520324
194.31.131.71_2024-07-25 11:11:09,3450,194.31.131.71,2024-07-25 11:11:09,18.619,31.2314,27.4598,36.7672,52.0940535,5.0130136
185.78.49.100_2024-07-25 11:13:33,1991,185.78.49.100,2024-07-25 11:13:33,12.0188,30.4098,30.8596,29.9552,45.0500362,9.738335
185.206.184.74_2024-07-25 11:18:03,1705,185.206.184.74,2024-07-25 11:18:03,30.2256,51.677,38.1654,47.3262,46.0832956,14.4859426
195.37.209.21_2024-07-25 11:20:02,1821,195.37.209.21,2024-07-25 11:20:02,21.092,42.1778,44.2486,38.134,53.5696044,9.9865943
80.252.103.222_2024-07-25 11:21:21,1619,80.252.103.222,2024-07-25 11:21:21,10.6222,24.7974,33.3586,27.7794,53.549318,10.0480076
93.88.225.55_2024-07-25 11:22:15,2209,93.88.225.55,2024-07-25 11:22:15,7.3374,24.726,30.1322,22.7288,50.02954,10.5249999
212.62.68.29_2024-07-25 11:23:29,3234,212.62.68.29,2024-07-25 11:23:29,8.5598,26.409,31.756,27.1452,52.1209666,8.647389
213.184.86.101_2024-07-25 11:26:43,1490,213.184.86.101,2024-07-25 11:26:43,14.7528,31.1762,39.7696,32.1888,55.728092,12.3774821
195.130.61.208_2024-07-25 11:28:02,1359,195.130.61.208,2024-07-25 11:28:02,22.9886,50.5774,52.5002,41.6486,43.8577581,18.39777079
80.65.65.220_2024-07-25 11:29:01,1562,80.65.65.220,2024-07-25 11:29:01,27.305,49.464,50.4378,41.186,44.1994776,17.9021989
193.201.40.210_2024-07-25 11:30:25,928,193.201.40.210,2024-07-25 11:30:25,19.5928,38.5702,37.158,35.5194,41.89897,12.51185
37.10.45.14_2024-07-25 11:31:19,1293,37.10.45.14,2024-07-25 11:31:19,8.4838,18.535,25.794,27.1118,52.3449285,4.8292414
194.1.149.210_2024-07-25 11:33:28,1029,194.1.149.210,2024-07-25 11:33:28,31.628,54.4342,48.1596,47.0716,41.324873,19.816192
185.51.192.48_2024-07-25 11:34:12,1962,185.51.192.48,2024-07-25 11:34:12,8.3568,18.6876,25.8774,25.4896,52.3924715,4.6637487
81.18.177.166_2024-07-25 11:40:28,1756,81.18.177.166,2024-07-25 11:40:28,16.7404,23.2718,23.8334,34.4304,45.7572536,4.899645
185.97.141.2_2024-07-25 11:41:02,1470,185.97.141.2,2024-07-25 11:41:02,10.7346,17.8378,18.7554,28.9318,48.7747877,2.3795177
85.118.58.213_2024-07-25 11:42:36,3194,85.118.58.213,2024-07-25 11:42:36,11.4258,18.5036,18.24,29.712,48.7752859,2.3800026
23.151.216.129_2024-07-25 11:43:40,3560,23.151.216.129,2024-07-25 11:43:40,8.8552,18.9362,25.6174,25.4962,52.3562231,4.9512489
194.122.76.250_2024-07-25 11:44:24,954,194.122.76.250,2024-07-25 11:44:24,9.7888,16.9668,26.6762,23.539,52.3702157,4.8951679
89.106.219.238_2024-07-25 11:45:18,416,89.106.219.238,2024-07-25 11:45:18,6.9346,32.6774,38.1114,24.44,48.7122107,8.7472439
193.105.163.172_2024-07-25 11:47:12,308,193.105.163.172,2024-07-25 11:47:12,31.8204,54.869,56.5842,50.1502,44.8075746,20.4625109
207.226.224.236_2024-07-25 11:52:24,2218,207.226.224.236,2024-07-25 11:52:24,2.2286,24.584,31.8476,19.0148,50.1137156,8.6954089
80.67.190.218_2024-07-25 11:53:33,1612,80.67.190.218,2024-07-25 11:53:33,17.2914,24.841,24.9652,34.3054,48.1075171,-1.6437736
213.136.12.209_2024-07-25 11:54:27,932,213.136.12.209,2024-07-25 11:54:27,10.0206,17.5714,25.8208,27.0018,52.0276218,5.6244979
212.119.5.254_2024-07-25 11:57:00,1656,212.119.5.254,2024-07-25 11:57:00,5.4904,21.5106,28.7622,22.529,51.2196318,6.8071504
37.157.253.244_2024-07-25 11:59:34,2651,37.157.253.244,2024-07-25 11:59:34,5.4854,19.669,28.74,20.9702,51.2673008,6.8175201
204.11.3.45_2024-07-25 12:00:28,2821,204.11.3.45,2024-07-25 12:00:28,5.6486,20.012,29.1438,21.3132,51.2673008,6.8175201
45.76.86.163_2024-07-25 12:02:02,1525,45.76.86.163,2024-07-25 12:02:02,1.9656,23.1528,25.4224,18.918,50.12007,8.73561
212.72.236.67_2024-07-25 12:03:56,3439,212.72.236.67,2024-07-25 12:03:56,9.9246,18.5626,26.5758,27.1064,52.0274282,5.6242664
90.223.193.3_2024-07-25 12:15:29,1378,90.223.193.3,2024-07-25 12:15:29,17.0264,14.7774,23.1448,38.068,51.519103,-0.62063
77.109.180.62_2024-07-25 12:16:23,3164,77.109.180.62,2024-07-25 12:16:23,7.5336,31.2418,29.5588,22.8492,47.5008858,8.7201032
194.68.41.27_2024-07-25 12:21:39,3169,194.68.41.27,2024-07-25 12:21:39,27.7208,38.8294,46.6888,45.0426,59.6253325,17.2545898
92.243.9.77_2024-07-25 12:23:13,1431,92.243.9.77,2024-07-25 12:23:13,10.293,16.9642,17.5976,25.8904,48.9269417,2.3506622
188.92.41.251_2024-07-25 12:24:12,2283,188.92.41.251,2024-07-25 12:24:12,8.365,30.624,40.5548,25.193,50.081047,14.4511421
107.162.220.5_2024-07-25 12:27:11,1402,107.162.220.5,2024-07-25 12:27:11,16.911,17.4312,23.379,33.076,51.5242061,-0.6351238
45.77.229.242_2024-07-25 12:28:45,1523,45.77.229.242,2024-07-25 12:28:45,16.7512,11.664,23.8724,45.3386,51.5203975,-0.0737773
92.223.59.77_2024-07-25 12:31:33,1990,92.223.59.77,2024-07-25 12:31:33,16.5122,10.3132,24.6054,31.6982,51.499732,-0.01484
185.97.160.7_2024-07-25 12:33:08,1787,185.97.160.7,2024-07-25 12:33:08,15.6658,12.136,26.3454,33.9626,51.5234541,-0.6360912
194.182.187.2_2024-07-25 12:34:22,2920,194.182.187.2,2024-07-25 12:34:22,13.6152,36.145,36.9128,29.8304,46.6143179,14.2637197
178.255.156.202_2024-07-25 12:36:35,393,178.255.156.202,2024-07-25 12:36:35,20.8472,42.6962,45.4838,36.5844,46.61584621,14.3182153
193.170.114.242_2024-07-25 12:37:09,1148,193.170.114.242,2024-07-25 12:37:09,13.2148,37.062,36.2458,29.7564,48.2698987,16.4089842
185.229.88.69_2024-07-25 12:38:33,3343,185.229.88.69,2024-07-25 12:38:33,13.295,31.8994,35.3436,29.2762,48.1780466,16.3649629
213.143.120.118_2024-07-25 12:39:32,3447,213.143.120.118,2024-07-25 12:39:32,12.8918,34.801,37.375,22.326,48.1526663,16.2948981
193.46.104.17_2024-07-25 12:40:57,2810,193.46.104.17,2024-07-25 12:40:57,12.5498,33.7296,36.6066,31.268,48.268991,16.4106437
91.232.156.247_2024-07-25 12:44:35,2954,91.232.156.247,2024-07-25 12:44:35,26.8022,43.1592,55.193,44.174,60.2201086,24.8701946
90.223.193.1_2024-07-25 12:45:19,687,90.223.193.1,2024-07-25 12:45:19,24.372,13.8144,26.79,38.533,51.511561,-0.000841
213.158.113.5_2024-07-25 12:46:08,2794,213.158.113.5,2024-07-25 12:46:08,10.7466,26.6458,34.058,26.227,54.3232927,10.1227652
195.169.128.156_2024-07-25 12:46:42,1850,195.169.128.156,2024-07-25 12:46:42,9.4472,16.3512,29.388,27.2014,52.109415,4.327361
212.9.170.190_2024-07-25 12:47:46,1747,212.9.170.190,2024-07-25 12:47:46,5.3194,31.5518,28.8396,22.0752,48.7076206,9.1685734
107.162.218.5_2024-07-25 12:50:24,1403,107.162.218.5,2024-07-25 12:50:24,2.1034,24.932,25.5518,18.0418,50.0965986,8.5875079
185.57.191.228_2024-07-25 12:52:18,1778,185.57.191.228,2024-07-25 12:52:18,20.0986,15.4694,27.8154,38.3802,52.9122044,-0.6429203
195.30.70.33_2024-07-25 12:53:32,273,195.30.70.33,2024-07-25 12:53:32,6.9562,28.8604,32.1894,24.263,48.1367203,11.576754
62.245.181.100_2024-07-25 12:54:21,546,62.245.181.100,2024-07-25 12:54:21,7.51,30.6928,32.173,24.1784,48.1835419,11.5945581
193.141.27.220_2024-07-25 12:59:54,424,193.141.27.220,2024-07-25 12:59:54,5.2458,30.0488,29.468,22.22,48.952508,8.390881
37.44.1.36_2024-07-25 13:01:08,952,37.44.1.36,2024-07-25 13:01:08,14.8554,30.2576,34.0532,32.304,52.50192,13.36945
137.193.69.236_2024-07-25 13:36:51,1238,137.193.69.236,2024-07-25 13:36:51,21.8934,34.268,46.8878,37.6166,48.0792006,11.6458808
185.184.8.158_2024-07-25 13:41:08,3138,185.184.8.158,2024-07-25 13:41:08,9.8026,18.427,27.7196,25.933,52.3924715,4.6637487
2.58.52.152_2024-07-25 13:44:36,1716,2.58.52.152,2024-07-25 13:44:36,2.2162,25.3766,26.6406,17.6492,50.1109221,8.6821267
185.181.224.13_2024-07-25 13:45:20,1001,185.181.224.13,2024-07-25 13:45:20,10.0922,30.781,36.6824,29.5898,48.06396,11.5565
193.27.55.25_2024-07-25 13:48:29,2799,193.27.55.25,2024-07-25 13:48:29,7.4916,31.07,31.9866,22.6944,49.4521018,11.0766654
5.180.57.81_2024-07-25 13:49:03,3377,5.180.57.81,2024-07-25 13:49:03,14.2062,23.834,24.6322,33.932,45.7224804,4.8628788
212.51.187.100_2024-07-25 13:49:57,1379,212.51.187.100,2024-07-25 13:49:57,15.5338,22.233,22.8856,32.249,48.7039885,6.1408527
185.233.32.213_2024-07-25 13:51:11,3053,185.233.32.213,2024-07-25 13:51:11,20.5006,29.1616,30.1004,35.671,43.2924349,5.4952833
185.5.201.10_2024-07-25 13:52:25,1367,185.5.201.10,2024-07-25 13:52:25,28.0138,44.321,41.3734,47.1716,42.943447,13.8829543
45.150.40.189_2024-07-25 13:55:28,2884,45.150.40.189,2024-07-25 13:55:28,16.2552,29.8192,27.3704,36.7402,52.3329076,4.919533
104.167.214.46_2024-07-25 13:57:16,3390,104.167.214.46,2024-07-25 13:57:16,24.0864,27.7738,46.8284,46.3866,52.3924715,4.6637487
87.195.25.82_2024-07-25 13:58:10,2360,87.195.25.82,2024-07-25 13:58:10,10.5028,16.8778,26.1576,26.5716,52.24703,6.001603
185.54.92.70_2024-07-25 13:59:34,1245,185.54.92.70,2024-07-25 13:59:34,10.1186,24.1682,29.2882,28.2536,52.24703,6.001603
185.29.203.234_2024-07-25 14:00:13,3600,185.29.203.234,2024-07-25 14:00:13,10.6382,18.5082,28.473,29.2328,52.1284444,4.6309051
193.46.104.18_2024-07-25 14:01:28,2812,193.46.104.18,2024-07-25 14:01:28,17.1244,40.7044,41.4134,33.9396,47.7920256,13.0106587
194.56.191.153_2024-07-25 14:04:16,3221,194.56.191.153,2024-07-25 14:04:16,9.232,33.7228,35.9596,25.0888,47.2066913,8.7086082
45.131.252.71_2024-07-25 14:11:29,3341,45.131.252.71,2024-07-25 14:11:29,8.4598,32.5826,30.1588,25.4704,47.358494,9.4491833
195.190.26.29_2024-07-25 14:13:03,2020,195.190.26.29,2024-07-25 14:13:03,10.7272,35.4804,35.6098,31.6654,48.16542,14.03664
62.109.128.111_2024-07-25 14:13:37,3175,62.109.128.111,2024-07-25 14:13:37,8.2686,30.3922,40.4708,25.4306,50.0652004,14.5274343
88.86.103.5_2024-07-25 14:14:21,1686,88.86.103.5,2024-07-25 14:14:21,12.0326,34.8372,40.7946,20.3796,50.0601642,14.482978
87.237.165.29_2024-07-25 14:15:59,3357,87.237.165.29,2024-07-25 14:15:59,6.74,21.3264,29.6612,23.1832,51.2670946,6.8174322
185.138.55.234_2024-07-25 14:17:18,1629,185.138.55.234,2024-07-25 14:17:18,6.0496,23.8878,29.804,24.85,51.1882705,6.8677694
194.50.94.201_2024-07-25 14:18:43,1844,194.50.94.201,2024-07-25 14:18:43,21.2718,20.7378,29.0436,20.8824,51.2673008,6.8175201
79.142.69.12_2024-07-25 14:22:16,3504,79.142.69.12,2024-07-25 14:22:16,6.6196,27.0594,27.5954,25.1552,47.4326999,8.5572762
130.59.80.2_2024-07-25 14:22:50,1075,130.59.80.2,2024-07-25 14:22:50,10.843,29.5192,32.9812,24.0174,47.380125,8.54513
185.173.128.71_2024-07-25 14:23:24,2859,185.173.128.71,2024-07-25 14:23:24,12.2536,28.5722,36.9802,25.786,47.3780633,8.4968216
94.177.122.201_2024-07-25 14:24:18,1752,94.177.122.201,2024-07-25 14:24:18,14.1738,35.6148,33.0296,30.7198,47.4464961,8.2110348
147.251.58.107_2024-07-25 14:26:12,2213,147.251.58.107,2024-07-25 14:26:12,11.568,34.539,43.5778,28.6218,49.2099358,16.5989768
109.248.43.37_2024-07-25 14:27:16,1703,109.248.43.37,2024-07-25 14:27:16,12.564,35.3576,40.1796,21.8284,50.0820185,14.5333504
185.178.172.32_2024-07-25 14:28:30,2156,185.178.172.32,2024-07-25 14:28:30,8.128,33.7838,41.1966,23.7616,50.0802774,14.5195484
217.31.202.22_2024-07-25 14:29:29,3445,217.31.202.22,2024-07-25 14:29:29,8.144,35.5048,36.2038,28.1792,50.08103,14.451122
84.244.76.247_2024-07-25 14:30:23,3420,84.244.76.247,2024-07-25 14:30:23,9.0824,33.5908,41.0246,26.7404,50.0807699,14.3765413
78.128.211.119_2024-07-25 14:31:18,2289,78.128.211.119,2024-07-25 14:31:18,8.7698,31.9608,36.6728,24.031,50.1017962,14.3907702
185.70.41.236_2024-07-25 14:33:21,1958,185.70.41.236,2024-07-25 14:33:21,9.4394,28.5006,31.9292,24.3956,47.3768866,8.541694
81.91.160.93_2024-07-25 14:34:40,2423,81.91.160.93,2024-07-25 14:34:40,8.3464,32.9306,32.6256,26.3274,50.11893,8.73518
193.49.43.151_2024-07-25 14:38:18,3128,193.49.43.151,2024-07-25 14:38:18,18.0352,29.335,23.7606,35.174,45.2068778,5.6925023
217.29.76.27_2024-07-25 14:39:13,394,217.29.76.27,2024-07-25 14:39:13,11.3846,33.4392,32.8114,26.4058,45.47600763,9.10327303
92.223.93.208_2024-07-25 14:39:47,1978,92.223.93.208,2024-07-25 14:39:47,17.9838,38.0398,31.7858,31.0734,45.4486839,9.1474362
185.251.232.156_2024-07-25 14:41:41,3201,185.251.232.156,2024-07-25 14:41:41,16.1664,12.7582,24.96,34.6608,51.51518,0.001856
87.238.48.84_2024-07-25 14:49:33,1056,87.238.48.84,2024-07-25 14:49:33,20.7628,37.8646,45.2348,36.3676,59.9363245,10.832721
80.247.237.225_2024-07-25 14:59:41,3609,80.247.237.225,2024-07-25 14:59:41,25.3344,32.3332,29.2804,41.7094,43.5506282,1.4861224
31.172.2.193_2024-07-25 15:03:29,2517,31.172.2.193,2024-07-25 15:03:29,21.7154,33.3984,38.3754,38.4624,52.5020517,13.3692652
185.139.168.19_2024-07-25 15:07:32,1211,185.139.168.19,2024-07-25 15:07:32,26.1614,44.5566,54.619,42.7294,60.20640511,24.8950162
80.80.254.254_2024-07-25 15:09:55,3334,80.80.254.254,2024-07-25 15:09:55,16.9518,38.09,41.8786,32.468,46.6174626,14.3154684
185.131.204.20_2024-07-25 15:10:30,3776,185.131.204.20,2024-07-25 15:10:30,14.6138,39.9242,37.1794,29.773,46.3446955,6.9345975
85.162.162.14_2024-07-25 15:14:03,1806,85.162.162.14,2024-07-25 15:14:03,8.4,31.3682,36.2824,25.013,50.0494871,14.3307671
185.150.99.5_2024-07-25 15:14:57,2717,185.150.99.5,2024-07-25 15:14:57,10.7064,32.8248,34.9886,27.519,48.1957367,11.5927295
212.101.201.29_2024-07-25 15:16:06,3249,212.101.201.29,2024-07-25 15:16:06,8.8754,26.9092,33.0302,42.2532,51.9555829,7.6389448
45.157.175.37_2024-07-25 15:20:34,3451,45.157.175.37,2024-07-25 15:20:34,18.328,13.8542,26.4338,35.8024,51.6988129,-0.6097349
98.98.159.178_2024-07-25 15:23:07,3708,98.98.159.178,2024-07-25 15:23:07,2.0048,23.3206,25.5496,19.1018,50.0971376,8.6439447
195.32.69.197_2024-07-25 15:24:11,3144,195.32.69.197,2024-07-25 15:24:11,25.6352,50.3252,42.4758,43.3018,42.4439356,14.1994954
185.249.157.253_2024-07-25 15:25:05,3653,185.249.157.253,2024-07-25 15:25:05,31.5272,52.0148,47.4154,47.804,38.1656875,13.2175607
185.215.195.14_2024-07-25 15:25:59,2416,185.215.195.14,2024-07-25 15:25:59,19.3748,41.3508,39.2564,37.0748,45.707985,13.7330339
141.28.230.229_2024-07-25 15:26:58,2148,141.28.230.229,2024-07-25 15:26:58,12.8344,34.8972,33.1356,27.661,48.04788,8.20947
143.205.170.32_2024-07-25 15:29:07,2248,143.205.170.32,2024-07-25 15:29:07,18.6936,41.7362,41.311,35.2102,46.6160291,14.2652247
185.134.197.94_2024-07-25 15:30:26,1687,185.134.197.94,2024-07-25 15:30:26,14.7668,28.0826,28.909,33.5282,46.1994022,6.0558616
5.1.99.172_2024-07-25 15:32:59,1667,5.1.99.172,2024-07-25 15:32:59,17.4764,38.3356,35.6244,35.7248,46.5172206,6.6403302
193.135.150.58_2024-07-25 15:33:58,1146,193.135.150.58,2024-07-25 15:33:58,15.3926,32.7068,34.4536,36.5162,46.5243169,6.6029132
185.188.44.100_2024-07-25 15:34:52,1680,185.188.44.100,2024-07-25 15:34:52,12.3038,37.022,38.7326,24.1626,47.5134206,7.6162501
34.65.57.27_2024-07-25 15:37:07,2010,34.65.57.27,2024-07-25 15:37:07,8.0078,25.9898,31.1164,27.2124,47.3768866,8.541694
217.243.179.215_2024-07-25 15:38:31,2899,217.243.179.215,2024-07-25 15:38:31,12.8664,32.7666,40.542,28.329,48.1930923,16.3920025
78.41.116.136_2024-07-25 15:39:25,3435,78.41.116.136,2024-07-25 15:39:25,13.1774,36.3964,36.2024,31.6862,48.1780466,16.3649629
185.221.36.2_2024-07-25 15:46:11,1489,185.221.36.2,2024-07-25 15:46:11,18.6386,28.6906,43.7938,35.6824,56.067627,9.983517
161.53.251.28_2024-07-25 15:47:20,1206,161.53.251.28,2024-07-25 15:47:20,23.1324,41.626,43.8326,32.198,45.7924358,15.9694131
91.227.139.106_2024-07-25 15:49:49,3288,91.227.139.106,2024-07-25 15:49:49,18.363,39.1498,42.4966,28.5776,46.255896,20.147724
195.66.241.220_2024-07-25 15:51:03,350,195.66.241.220,2024-07-25 15:51:03,17.1282,11.1822,25.485,33.932,51.51463536,-0.0019221
5.1.66.5_2024-07-25 15:51:57,2546,5.1.66.5,2024-07-25 15:51:57,12.9878,36.521,36.746,30.2744,48.1929976,16.3534291
109.68.162.233_2024-07-25 15:52:46,1841,109.68.162.233,2024-07-25 15:52:46,16.0758,20.7272,23.7124,32.3344,50.8752355,4.4995572
63.222.217.4_2024-07-25 15:54:49,2758,63.222.217.4,2024-07-25 15:54:49,12.9182,10.7574,24.0112,32.2712,51.4992089,-0.0138439
185.40.232.202_2024-07-25 15:55:44,1456,185.40.232.202,2024-07-25 15:55:44,15.3104,11.1776,25.0272,31.1314,51.5232113,-0.1011476
83.97.95.20_2024-07-25 15:57:18,2479,83.97.95.20,2024-07-25 15:57:18,18.7566,40.6164,42.167,35.6036,48.871365,2.289661
185.6.39.132_2024-07-25 15:58:48,3145,185.6.39.132,2024-07-25 15:58:48,22.546,18.2362,35.886,38.0172,51.9034,-8.5121
5.135.102.47_2024-07-25 16:01:51,2755,5.135.102.47,2024-07-25 16:01:51,12.2232,17.6532,22.0976,29.8026,50.98707,2.125537
193.1.201.140_2024-07-25 16:05:00,300,193.1.201.140,2024-07-25 16:05:00,24.0726,1.6468,33.517,40.3954,53.33664115,-6.3655611
193.180.242.86_2024-07-25 16:06:00,2522,193.180.242.86,2024-07-25 16:06:00,22.5504,34.1938,44.4334,38.2862,59.3293235,18.0685808
46.234.34.8_2024-07-25 16:07:14,971,46.234.34.8,2024-07-25 16:07:14,7.8716,36.1892,33.073,22.9238,47.387837,8.5202852
93.90.135.201_2024-07-25 16:07:58,3041,93.90.135.201,2024-07-25 16:07:58,11.5942,30.7928,35.772,31.2204,51.1939616,14.3460768
89.185.60.124_2024-07-25 16:10:56,2277,89.185.60.124,2024-07-25 16:10:56,11.1326,17.8912,18.1644,29.3456,48.9280409,2.3520485
192.65.184.54_2024-07-25 16:12:11,291,192.65.184.54,2024-07-25 16:12:11,12.2802,26.4788,31.2722,29.3382,46.232473,6.045897
80.93.87.194_2024-07-25 16:12:45,3022,80.93.87.194,2024-07-25 16:12:45,12.8066,20.0576,31.6858,29.8866,49.2336944,4.0345399
95.217.19.69_2024-07-25 16:14:19,1888,95.217.19.69,2024-07-25 16:14:19,24.6852,42.2794,50.1804,43.2164,60.3416703,25.0276663
91.221.4.240_2024-07-25 16:17:32,3668,91.221.4.240,2024-07-25 16:17:32,18.6878,40.3154,46.0348,34.9866,48.7535013,19.1447641
46.183.250.14_2024-07-25 16:18:26,2481,46.183.250.14,2024-07-25 16:18:26,9.914,17.617,27.0652,24.6744,52.3548837,4.9591573
185.209.172.154_2024-07-25 16:23:37,3721,185.209.172.154,2024-07-25 16:23:37,11.0904,36.4476,38.2224,27.8094,47.8290874,13.0007105
139.162.139.168_2024-07-25 16:24:47,2729,139.162.139.168,2024-07-25 16:24:47,1.9142,20.2126,27.2488,20.5976,50.0968833,8.6441701
5.226.144.240_2024-07-25 16:29:35,2343,5.226.144.240,2024-07-25 16:29:35,17.13,38.946,37.9446,37.4602,47.5008806,8.7207455
5.145.135.67_2024-07-25 16:33:58,2813,5.145.135.67,2024-07-25 16:33:58,16.3012,19.7974,30.181,39.3862,50.7832007,6.1344538
146.255.64.30_2024-07-25 16:34:57,3495,146.255.64.30,2024-07-25 16:34:57,38.077,55.5102,58.302,52.5932,42.0064342,21.3833079
86.38.3.141_2024-07-25 16:41:49,3083,86.38.3.141,2024-07-25 16:41:49,26.8964,45.7652,57.082,45.1544,54.6883208,25.215407
185.35.147.163_2024-07-25 16:43:33,3553,185.35.147.163,2024-07-25 16:43:33,2.1704,24.9914,25.5656,19.178,50.0969757,8.6300397
185.161.192.39_2024-07-25 16:45:07,1488,185.161.192.39,2024-07-25 16:45:07,24.166,42.3176,39.4102,31.2948,46.4982953,11.3547582
93.113.126.132_2024-07-25 16:52:21,1448,93.113.126.132,2024-07-25 16:52:21,23.6184,43.936,53.0146,40.8116,45.7654292,21.2313662
194.125.250.102_2024-07-25 16:58:34,2973,194.125.250.102,2024-07-25 16:58:34,21.462,20.5576,30.223,23.6024,51.2670946,6.8174322
195.191.197.68_2024-07-25 16:59:48,3149,195.191.197.68,2024-07-25 16:59:48,21.889,22.868,29.6928,22.3808,51.2673008,6.8175201
185.86.232.132_2024-07-25 17:03:17,2291,185.86.232.132,2024-07-25 17:03:17,31.3856,34.2018,44.8146,36.8882,48.2622985,11.6697764
